track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,favorite
33GYNwrNf6tOs8DTXEIqAp,2463,524,1830,1494,320253,42,0.529,0.994,0.0346,0.871,0.0814,-26.576,0.0899,80.268,4,0
5oohF2w8qKqeCnLjyaZulb,4456,3104,1830,775,300306,41,0.138,0.968,0.0322,0.00434,0.108,-25.594,0.0507,81.258,4,0
5vaj19JrnNJfkdKgMRXUiV,1467,510,1830,1075,228266,42,0.4,0.992,0.296,0.899,0.113,-20.271,0.0379,105.308,4,0
6tGLa8kJr0sa4cvAFTC2ly,1426,514,1830,763,209440,43,0.478,0.699,0.401,0.000173,0.22,-17.314,0.0283,106.035,4,0
7nVJBlD3jmbaq3w6iv6Ygm,4465,3109,1830,1515,511320,42,0.128,0.954,0.288,0.0605,0.117,-12.529,0.0343,77.27,4,0
27lNXWlZV56fc8OzCg6vR0,6083,1856,1177,447,253080,0,0.471,0.923,0.0484,1.1e-05,0.0965,-22.848,0.0491,131.192,3,0
3p6MzX67qzgzgHlGaq62HM,1461,3107,1830,565,208493,45,0.61,0.875,0.473,0.0023,0.245,-15.869,0.0438,107.517,4,0
0rM0wg4nLQdDmIk1WBdK1I,427,122,932,1475,201544,41,0.23,0.993,0.0224,0.926,0.0695,-26.11,0.0364,139.96,4,0
6AYQsTYqfnOEeKGwxNRDoG,2465,511,1830,575,196093,45,0.248,0.979,0.0142,0.652,0.118,-26.17,0.0406,102.439,3,0
5NyC6I8fq4dAfwh1ERuF4u,8125,549,1830,2030,449093,41,0.445,0.925,0.317,0.0669,0.0677,-16.443,0.0384,139.178,3,0
6VLGpRXbJAwtMCCsYWGyjB,7429,542,1830,1530,137560,42,0.123,0.994,0.0116,0.93,0.0992,-41.903,0.0488,128.862,4,0
30CNRidKfNGwImhmvHpUS0,5832,4470,2283,2147,143573,1,0.36,0.961,0.196,6.05e-06,0.0911,-13.706,0.037,118.233,5,0
6e4pGWQEMphUg7OfiZIaGU,4787,6732,1441,327,284000,34,0.196,0.978,0.0133,0.0753,0.312,-26.779,0.0407,70.74,4,0
5witywN8YtKvIj95C2zdKz,137,6740,1441,405,966000,29,0.151,0.971,0.0348,0.714,0.104,-22.597,0.0412,136.901,4,0
3gHhHH1raH4Xf7j1YkvlTX,3932,6728,1441,186,247120,31,0.233,0.864,0.0851,0.897,0.092,-24.497,0.0413,119.172,4,0
5WvowyrxRXljU7alUgqAuc,276,6721,1441,967,95026,32,0.52,0.986,0.0387,0.96,0.167,-23.783,0.0414,110.522,4,0
2jPFGSbq3exl6sc9udZPr2,3931,6729,1441,199,169333,32,0.396,0.959,0.237,1.16e-06,0.36,-16.518,0.0619,110.858,1,0
71EdUh8dE27ufo78UKB5Ti,7849,6718,1441,806,149106,29,0.184,0.885,0.353,0.632,0.1,-13.173,0.034,75.862,4,0
1X70QduUDfg6JsVqlxvAlM,4788,6736,1441,475,451000,28,0.283,0.941,0.0603,0.904,0.054,-20.569,0.0421,96.476,4,0
3qbbzJ2Z0zldaL04fwnHlY,7846,6721,1441,1704,263120,26,0.342,0.865,0.136,0.858,0.502,-24.244,0.036,145.807,4,0
6eBUndopsLUFuVjKDHJJzp,4364,6720,1441,1246,380693,27,0.409,0.985,0.0769,0.000363,0.747,-23.796,0.0818,112.705,4,0
0drQZ4GkWY45j0mUKpMOpm,3917,6730,1441,251,131733,25,0.401,0.939,0.0943,0.0,0.115,-23.14,0.0481,100.842,5,0
4SHHfglW2TkMy9mfILQ1EN,4520,6738,1441,611,178293,24,0.206,0.991,0.04,0.699,0.126,-30.018,0.0473,130.279,4,0
1MR7JqbHhQSpEtkftNipfO,3933,1657,1048,1024,276000,28,0.186,0.984,0.168,0.0506,0.0921,-17.739,0.0461,75.96,3,0
6kN6X8ZetLVbftch3W8pzO,136,6740,1441,405,801000,23,0.0735,0.979,0.0287,0.694,0.0979,-27.061,0.0432,79.414,4,0
3sQFYiGgpKJ50szB91M2A7,5827,6741,1441,1319,397000,24,0.309,0.98,0.0715,6.39e-05,0.0714,-20.113,0.0662,76.58,4,0
7cZzmx8BXqoCfuif0E3brY,277,1186,1441,1197,275626,25,0.209,0.96,0.105,3.39e-06,0.307,-22.486,0.0432,107.465,4,0
2nr6wfqIBQG5XDM6vEawAd,5829,5046,1874,1140,327133,27,0.249,0.981,0.182,0.181,0.0845,-15.658,0.0586,71.03,4,0
2lNiCqXiRThyQK4kGvPx5e,3935,6732,1441,327,174000,26,0.585,0.955,0.0218,3.14e-05,0.0827,-26.116,0.0476,125.261,4,0
2sDFdLeYPrbokr5q104MUi,5162,6733,1441,1617,285773,24,0.193,0.984,0.00348,0.0239,0.0701,-35.795,0.0442,88.771,4,0
3K5TAZ192q52fTDQjz52av,7848,6730,1441,251,431133,26,0.151,0.93,0.108,0.643,0.101,-19.109,0.0481,78.129,4,0
6E2M3tcn1YJiQHorpGnpxY,5831,6742,1441,730,275000,24,0.328,0.983,0.191,0.00675,0.244,-18.006,0.0455,123.672,4,0
0l4JdUkWKjK00NcKEx1dWZ,278,222,1441,346,160333,24,0.191,0.905,0.00398,7.08e-06,0.0692,-31.633,0.0448,78.678,4,0
3nLFxpaniXLdjHH80iracd,3908,6732,1441,327,206000,23,0.14,0.959,0.0461,3.09e-06,0.049,-22.462,0.0485,58.428,5,0
7DznRdt0WiktJCgxXjK0z1,5833,6743,1441,241,199266,23,0.19,0.96,0.0237,0.69,0.0312,-20.887,0.0379,101.079,4,0
0lwh0r181aPU0ef3y5JZwL,5828,6741,1441,1319,165160,21,0.312,0.975,0.154,0.0408,0.0922,-18.885,0.0415,84.328,4,0
0lS27d9JCw32jzvsMrno4b,1892,6724,1441,860,156600,22,0.283,0.98,0.0936,1.29e-05,0.127,-21.433,0.0477,145.427,4,0
5JVxP7deqe82KyZKsXqmrm,2295,6725,1441,663,238360,22,0.376,0.958,0.0335,2.84e-05,0.0791,-23.604,0.0482,81.515,4,0
21XoVzLRNlhbeU7yDRxkZx,5830,6741,1441,628,267973,23,0.256,0.991,0.178,0.0226,0.0989,-14.858,0.0391,85.69,4,0
62933JjOjOAbDpfAcLuCOp,5161,6733,1441,1617,157680,22,0.368,0.988,0.0783,0.00929,0.339,-25.168,0.0531,129.436,4,0
7k0KOv6nlIRZ3E18p0xVrj,2293,6725,1441,663,378466,21,0.44,0.98,0.148,3.64e-06,0.625,-20.967,0.107,141.458,4,0
2tojlazYT3f5mAqXgGDuy5,3926,6744,1441,1015,166800,19,0.346,0.973,0.064,5.04e-06,0.0598,-23.723,0.0519,126.748,1,0
2VI9NWjczvpOWArmkTd78P,7749,6735,1441,476,264000,20,0.188,0.923,0.015,0.392,0.327,-30.936,0.043,135.796,4,0
25p6BUZVPaMmRxR2N5Knik,3934,6791,1441,1390,115920,20,0.404,0.926,0.317,0.0417,0.0967,-13.773,0.0492,61.739,4,0
0VawWZRChM7zLs77jMzANd,7845,6719,1441,372,110800,21,0.336,0.985,0.0366,1.18e-05,0.124,-25.57,0.051,82.759,4,0
7qWfNxCBZwfu9DKzGWDMki,2292,6725,1441,775,241026,21,0.337,0.942,0.175,0.000594,0.088,-18.817,0.127,167.116,4,0
5HjQzLW9SrZIQ0lluMPGVY,3930,6728,1441,967,213253,27,0.268,0.984,0.0766,0.0,0.0928,-22.81,0.0511,160.076,5,0
3ClTTx4OhxZRBATO4Wyj5i,3206,4474,1441,1458,822706,21,0.241,0.95,0.186,0.0169,0.0698,-16.352,0.0461,66.92,4,0
05CwWhCBzF4YwgnY6EPNJl,3386,6735,1441,476,515426,21,0.247,0.937,0.148,0.905,0.0923,-19.306,0.0478,80.073,4,0
2rHyEmuWvR2frVn1DyUxPp,5826,6743,1441,241,110000,21,0.48,0.967,0.29,0.00129,0.0741,-18.304,0.103,107.868,3,0
2gYfLYgEXoxbjcS79M2j55,281,222,1441,346,222933,25,0.0754,0.783,0.00363,0.0176,0.204,-28.992,0.0463,175.849,5,0
6TskHmagzWHarn5AfR9gHo,3895,6362,1441,1506,641253,21,0.165,0.976,0.0705,0.286,0.115,-17.284,0.0412,85.145,4,0
2wcaQSBshsekwpHINTWHkG,3905,6728,1441,152,213133,31,0.303,0.98,0.16,0.000451,0.0749,-21.998,0.0467,83.514,4,0
0wbGVlJdN0XtwelbwgNLL2,3916,6727,1441,566,239333,18,0.391,0.977,0.0478,0.0,0.25,-19.782,0.0818,65.45,5,0
1sHxx6JFlwNEZqQl55eOOI,3928,3256,2045,680,277640,20,0.353,0.966,0.191,0.00137,0.0629,-15.342,0.065,81.268,4,0
5LORubYktyAcLe6e3UVWN7,159,6744,1441,1015,174466,18,0.182,0.985,0.0222,6.07e-05,0.0663,-24.706,0.0509,79.814,3,0
3O5ALEXsR3Us1ys00AD7c2,3927,6728,1441,152,216706,32,0.305,0.979,0.0658,6.33e-06,0.085,-24.807,0.0694,74.179,3,0
3u02B57scqZyXHuy7bfFjl,279,222,1441,346,123333,23,0.151,0.944,0.00219,0.00503,0.0847,-42.958,0.0394,182.149,4,0
6h7UtnJlcAA0WC3d41269s,5825,6743,1441,241,257640,18,0.27,0.98,0.126,0.00249,0.232,-20.11,0.069,166.853,4,0
5jdCQM4wJAZRqOkBDRJ5A5,3478,6745,1441,518,146520,20,0.494,0.939,0.217,0.0104,0.0982,-18.311,0.151,136.466,4,0
1vmUKUlXXZChWhCdnE8LxS,280,222,1441,346,85733,22,0.523,0.802,0.19,0.953,0.534,-23.076,0.0696,84.487,4,0
74WjYdm3Lvbwnds4thYPUU,7694,4749,1423,108,177333,63,0.212,0.963,0.301,0.0033,0.13,-12.505,0.0384,84.025,4,0
1aYDsJfoE3BXwGwSMJJozQ,5609,4740,1423,1204,198293,31,0.487,0.968,0.147,0.000367,0.201,-20.895,0.0648,115.166,4,0
178xNkaZ6wqtXw0tLTKlPI,5610,1122,2399,2014,180053,35,0.219,0.99,0.12,0.0978,0.0723,-15.146,0.0432,89.535,4,0
6tTRLEjAzDmUb2x8bAMyA7,5536,4744,1423,822,596266,30,0.063,0.94,0.0461,0.867,0.116,-22.411,0.0441,59.184,4,0
5fvUxcRMBMLdaOxy3I6nOn,3880,4738,1423,1140,198906,27,0.185,0.978,0.0315,1.17e-05,0.0877,-23.293,0.0551,74.939,3,0
475Ro9rPC9cHLsKDX5jtaC,2047,5884,3784,1464,74960,28,0.277,0.994,0.0425,0.938,0.088,-22.643,0.0411,110.366,4,0
6K9qO26sczUVBqBxQUGmMl,5608,4740,1423,1204,222986,28,0.295,0.974,0.0326,1.28e-05,0.295,-25.853,0.0876,67.099,3,0
0uVwEbcp49xuPUdPOGLsAU,2671,4745,1423,1140,169413,47,0.212,0.978,0.159,0.378,0.514,-21.226,0.0402,97.675,4,0
1BsbJ0Lovx9b9HFJJslXHD,3891,4598,2945,1549,259346,28,0.215,0.966,0.133,2.18e-05,0.108,-23.609,0.0561,91.289,4,0
3HvVepsblUc6V0RgvvO4nz,7697,4748,1423,895,116306,26,0.228,0.99,0.138,0.000202,0.197,-16.343,0.041,159.964,4,0
7ovUESuSR4WeS1s0jfD3Ag,1493,4733,1423,921,153360,26,0.422,0.944,0.235,0.834,0.0429,-16.417,0.0379,129.928,4,0
0NB1E0rPmQStyx0Fz5NckX,7614,4746,1423,329,93960,26,0.206,0.983,0.0241,0.00316,0.0886,-26.687,0.0459,81.148,1,0
0BRuHwu7D1ipLr88zIUOFj,7700,4748,1423,895,159466,25,0.272,0.968,0.145,0.000235,0.417,-20.825,0.0691,172.991,5,0
7nKGBeutHSEdSc8nIIIHhu,4375,4740,1423,165,124693,25,0.264,0.992,0.359,0.256,0.127,-15.717,0.0515,97.7,3,0
6MO860szdftqyhW84iE5Z6,5769,4733,1423,921,329840,26,0.162,0.938,0.00336,0.7,0.105,-37.492,0.0436,71.041,3,0
6rIFxnvJ6gCCZiQITiPeRv,3922,4735,1423,1234,301466,25,0.25,0.948,0.273,0.00258,0.712,-16.519,0.141,80.906,3,0
5Oj7LSvlL3PBfs25PIsJLV,4373,4950,3085,730,295586,27,0.188,0.982,0.0958,0.0342,0.107,-20.155,0.0489,71.665,3,0
3vZssZ3jREUuL5HsNoxaJc,248,4733,1423,921,255480,24,0.0765,0.932,0.0275,0.738,0.0969,-30.72,0.0434,80.926,4,0
2U4DXFTR3uW3qtXbiKxIs8,4427,4742,1423,393,288360,23,0.205,0.965,0.0559,0.0105,0.117,-23.121,0.0482,93.189,4,0
0djPEnudddxPWXqR1eFfUq,4369,4740,1423,240,757333,28,0.195,0.978,0.225,0.000403,0.166,-14.132,0.042,81.595,4,0
2H4NCqL2WAiU3t7fWNcxUJ,4374,4745,1423,1140,469720,24,0.208,0.931,0.173,6e-06,0.182,-19.232,0.0489,82.842,3,0
7rdIRAFexjq8SeZErj7Pvb,3882,3299,1423,1698,251786,24,0.145,0.965,0.0875,0.619,0.0769,-21.343,0.043,81.497,4,0
7BSYWgRMmRSqLnLSnYbjMb,7611,4746,1423,329,154293,22,0.331,0.94,0.0398,5.3e-06,0.086,-24.961,0.0524,93.575,3,0
2JVrBVhorBBEfIAxqUzAMw,7696,4748,1423,895,60066,22,0.177,0.834,0.0901,1.05e-06,0.217,-29.358,0.0344,85.085,3,0
1WIDb4LEStlEhR2TaHGVZs,3923,4735,1423,1234,67986,21,0.294,0.959,0.0936,0.000217,0.259,-22.404,0.0677,75.591,3,0
496v9YVgQv3n0te6bcUqZJ,7613,4746,1423,329,180200,23,0.195,0.966,0.0168,0.00336,0.0652,-27.388,0.0454,110.361,3,0
6xqpVBuozwpEqrQYyxCddV,4425,4742,1423,393,138826,22,0.328,0.975,0.0459,2.05e-05,0.113,-23.889,0.0582,89.11,3,0
4b8r6RSHpNudgKAOyu032W,5999,4733,1423,921,280413,22,0.17,0.981,0.0117,0.123,0.107,-28.411,0.0496,80.632,4,0
13tjBeMKBEiAmJJT9eVuke,3925,4735,1423,1234,151280,21,0.265,0.981,0.411,0.000447,0.405,-11.338,0.0381,83.067,4,0
6ebDYkjWncsJkDAgeJhAUB,6798,3098,2403,1587,281373,21,0.226,0.968,0.0871,0.101,0.0851,-17.989,0.0498,78.788,4,0
7zXzTfMZ310Qb5QQfyfJ3b,221,4599,1423,294,216720,21,0.377,0.992,0.0787,0.0,0.0567,-21.13,0.0452,107.168,5,0
2rudA6CFUt53VSNMFJDAYF,7698,4748,1423,895,139466,21,0.273,0.976,0.0325,0.000124,0.112,-28.528,0.0501,78.376,3,0
53JbhA4hBdW0hBPXQD1Wdu,7610,4746,1423,329,326026,21,0.25,0.977,0.0764,9.32e-05,0.0945,-24.491,0.0466,127.373,3,0
1O51hdkmFW9FQlCPOW5iYP,6085,4733,1423,921,105893,20,0.399,0.954,0.293,0.946,0.136,-17.375,0.0437,145.14,4,0
3e4UDC6fKMGJf7pck9Tvye,3910,4471,2283,2147,278733,30,0.235,0.977,0.361,0.00904,0.143,-11.184,0.0411,86.403,4,0
4aA5qJEGDARx22ufMcNCBE,3924,4735,1423,1234,190680,20,0.258,0.97,0.636,0.00473,0.924,-10.527,0.335,83.616,4,0
3CRAMCa2pTbVXK9PyLshfi,4426,4742,1423,393,356000,20,0.111,0.952,0.0344,0.533,0.109,-26.746,0.0423,86.002,3,0
2Ifk0ojY0u4vpocLbA4nJD,7699,4748,1423,895,184360,20,0.289,0.985,0.187,0.00733,0.112,-22.735,0.0554,79.743,3,0
2XNkABnk171AZYwwd5NXri,3985,4223,3372,342,150200,20,0.179,0.929,0.0296,0.736,0.072,-27.121,0.0444,70.506,3,0
0GyKf564SNkiFgUZeBQwIG,3914,1995,3764,390,113960,20,0.286,0.979,0.169,0.00011,0.115,-16.439,0.0376,73.267,3,0
1ZujYjVkPaZolIlwG6tr3L,3555,4733,1423,921,203586,20,0.304,0.972,0.363,0.857,0.171,-14.203,0.041,117.223,4,0
5kV1l9z5x8B8xloeqfPeD0,3877,4736,1423,1140,256746,22,0.376,0.973,0.19,0.007,0.289,-20.278,0.074,92.16,4,0
2yMoC8vMWq7eEo14AJqbWg,4424,4742,1423,393,155200,20,0.174,0.977,0.103,0.0601,0.245,-22.966,0.0416,74.766,4,0
4BvGqnEpOK5n5a15E4tVnD,7612,4746,1423,329,261800,20,0.154,0.949,0.0206,0.000155,0.164,-28.849,0.0409,85.697,3,0
2Wk6xQgYsvATMnwGrtBrcQ,3878,4738,1423,1140,253173,18,0.3,0.965,0.0633,2.3e-06,0.146,-25.177,0.0598,152.906,4,0
0PnTiVLxeAAohl4c9WvfCz,6062,4733,1423,921,296826,19,0.335,0.939,0.111,0.905,0.663,-23.397,0.0381,125.634,3,0
7d0yIkc6X1ufof1L1tvFsq,7701,4748,1423,895,293973,19,0.227,0.979,0.141,0.141,0.0999,-19.308,0.0458,82.969,4,0
4Knq0tV7cBFQrmOcnLMouL,3881,4739,1423,730,271000,19,0.198,0.951,0.153,0.00328,0.316,-20.301,0.0447,170.757,5,0
75mhZexNmpA65XuvjRijJh,3879,4736,1423,18,306293,21,0.316,0.906,0.297,0.0197,0.465,-16.295,0.0522,99.819,1,0
6hz9ZzzxZWqQE0Ecy5K4WX,4370,4741,1423,121,689693,19,0.232,0.975,0.154,0.0274,0.121,-18.172,0.0424,86.85,3,0
5W7IiH2jDV6q6EQwBkq8ld,3954,5918,3345,1056,295973,45,0.379,0.986,0.251,0.0122,0.094,-15.488,0.0991,73.316,4,0
5hZaXbhxY0cq2UGHZRR9C8,8271,42,3928,1626,666000,10,0.183,0.943,0.0726,0.512,0.272,-21.494,0.0465,87.548,4,0
1UERWmNIaSWiGKfElxFqgj,7837,3754,2285,807,499626,22,0.337,0.964,0.0783,0.0838,0.0923,-23.491,0.0432,128.18,3,0
0djTlU6JmOdV0BgKyfD3ac,3889,5074,1435,427,460426,25,0.338,0.94,0.127,0.226,0.06,-21.464,0.0462,144.824,4,0
1PT3zNAnVCN2CjeYaTcQH7,7181,6333,3668,1832,207000,27,0.557,0.967,0.14,0.0225,0.104,-19.014,0.0789,146.887,4,0
6OzkxSvlCMHzyNUf5sE3gG,8045,5083,1435,1560,129759,20,0.498,0.987,0.152,0.856,0.14,-20.346,0.0571,104.432,4,0
4pxFG0thLlhzTMg3Nv3Uo7,3479,5067,1435,1538,538213,21,0.319,0.939,0.193,0.809,0.152,-20.244,0.0705,72.404,4,0
6fNJ1XGd7DQOaOUemy5sVH,2028,5065,1435,821,185560,19,0.329,0.945,0.049,0.00171,0.0915,-22.771,0.0463,97.275,4,0
18l95nUQWWV6RU2gLCbrjN,3476,5070,1435,1024,419000,25,0.347,0.92,0.264,0.9,0.093,-15.162,0.043,97.695,4,0
1pc8xQObemmXWPGMwUCwyR,6576,5087,1435,496,467600,19,0.205,0.97,0.139,0.0122,0.0793,-21.402,0.0391,82.485,4,0
0su1j6PMTNcPfo7ftQQWru,2683,5068,1435,337,975493,18,0.415,0.991,0.14,0.000116,0.12,-18.662,0.0606,138.12,4,0
4hXaE6TgZCasb00D0BQyFa,5920,5086,1435,1310,567306,21,0.175,0.983,0.0455,0.0138,0.0894,-20.46,0.0435,139.373,5,0
3XJJmpEo533fHuKfmGnSEB,6466,5085,1435,676,335946,17,0.291,0.931,0.174,0.911,0.113,-20.711,0.0371,146.068,4,0
4RNoeY41rmvZDLLE8FcArh,5638,5081,1435,1200,322773,18,0.296,0.994,0.0304,0.842,0.141,-22.639,0.0559,72.007,4,0
6aDIFzeVv5yqkv0YSi8eJu,5163,5078,1435,1283,410120,18,0.385,0.982,0.182,0.00482,0.146,-17.698,0.0471,120.224,4,0
441mds6ACUa6pLmEg6gqZw,521,5067,1435,1538,367306,15,0.34,0.973,0.152,0.78,0.114,-17.908,0.0658,71.958,4,0
2cDk0buBUvgDy0N87SNaNC,3887,5074,1435,427,137733,17,0.266,0.957,0.405,0.931,0.128,-16.373,0.0725,103.241,4,0
2ZTw17KDKjQ3n3ZiavK7AP,5917,5064,1435,404,308200,17,0.498,0.953,0.214,2.21e-06,0.232,-22.305,0.118,130.953,4,0
3mb8XLlJgkjq2gpuS8coAc,3475,5070,1435,1024,184840,16,0.353,0.939,0.209,0.388,0.103,-16.934,0.0315,91.302,4,0
4qjZkq9W5CPdJMKTJuvKl6,6143,5089,1435,373,429160,15,0.383,0.878,0.109,0.411,0.138,-26.054,0.049,112.177,3,0
4hkScbwoPDgCgY8wrftnP7,5164,5078,1435,1283,236106,17,0.364,0.978,0.0507,1.6e-05,0.217,-22.812,0.0524,114.621,4,0
2rLAzXm4eSzhET7mx4qoRL,3919,5076,1435,1666,561640,19,0.309,0.946,0.224,0.749,0.958,-18.646,0.0573,93.14,3,0
5ZgFZ6eyspxp3bcAGiQGxw,6573,5087,1435,496,283493,14,0.141,0.983,0.105,0.000688,0.0768,-20.603,0.0412,79.123,3,0
5GXgYZvHyl3sQR4bwAxLeL,3856,5073,1435,1287,241946,17,0.508,0.956,0.218,1.4e-05,0.677,-17.566,0.113,69.972,4,0
4NJIS1JHOvBFMQWUs5MVo6,5916,5064,1435,404,95360,16,0.384,0.978,0.186,0.709,0.188,-20.848,0.0454,128.031,4,0
3BVi1KQk9uxoL5RACeC1ck,6116,5084,1435,1493,458173,16,0.229,0.97,0.142,0.000416,0.742,-22.992,0.0982,77.493,4,0
3tyVaUyQJeukAdBgHs9dXB,3883,5074,1435,427,98906,20,0.494,0.979,0.143,0.00034,0.563,-18.039,0.057,134.113,3,0
0dkjHe3PQhSDJSCg584bXK,3855,5073,1435,1287,202320,16,0.348,0.986,0.305,0.0217,0.883,-23.448,0.448,60.479,4,0
0QDEImMp5MFqAZ2dH7ya5E,3857,5066,1435,1522,479013,16,0.401,0.772,0.202,0.283,0.0847,-20.702,0.0779,147.682,4,0
1OLpGftNsmFYQaTjsaIIro,3918,5076,1435,1666,255973,16,0.356,0.973,0.179,4.87e-06,0.916,-16.803,0.0993,155.651,4,0
4B2kvQ5S8oGs8RDDWGCLIr,6118,5084,1435,1493,694493,15,0.255,0.935,0.155,0.844,0.692,-21.51,0.0646,77.396,4,0
62IaVX0eGIuGRbJB7ndHxC,5918,5069,1435,107,91506,16,0.486,0.902,0.278,0.941,0.238,-18.152,0.0409,108.891,4,0
0Xe9mqXpAHD95aCsCVjloG,3921,5068,1435,337,215000,17,0.379,0.986,0.0704,9.04e-05,0.0815,-20.5,0.0599,173.184,3,0
7oQ2RKPy1v3kkOz8CM6Auf,6574,5086,1435,1997,356653,14,0.265,0.984,0.0649,1.19e-05,0.0713,-22.54,0.0509,78.36,4,0
3yJXZF4JDrUBpiQ8EWr2wP,3884,5071,1435,1390,670826,15,0.432,0.989,0.313,0.0134,0.108,-15.346,0.089,126.772,4,0
50uxcV2erWFMQR8LlsCIsI,5637,5082,135,1260,310200,14,0.477,0.994,0.0349,0.936,0.0871,-22.529,0.0554,105.731,4,0
0MpSYvhdG3z5tiyKK0qwJ9,62,5079,1435,2014,227813,12,0.554,0.991,0.181,0.00159,0.0888,-15.387,0.0547,111.667,4,0
1P2Fto8ycsOkJe3nEb9K67,6298,5088,1435,447,230666,13,0.391,0.87,0.147,0.827,0.0501,-18.715,0.0383,130.407,4,0
6EUtAuCpqmZvnjNczByRBy,3474,5071,1435,1390,366226,15,0.504,0.976,0.253,0.0189,0.245,-18.557,0.0578,138.339,4,0
10pr0TJcYy0vW9p18BlpHd,3885,6336,1435,628,452000,18,0.252,0.985,0.144,0.00759,0.11,-18.084,0.0575,72.239,4,0
1OtTF78hnHqx0NDhPvtL5p,6575,5087,1435,496,273200,12,0.103,0.99,0.0634,1.1e-05,0.103,-26.78,0.0574,74.373,3,0
2T9ffCHI6HPM5HRMdF5iLE,5635,5079,1435,2014,146800,14,0.382,0.993,0.129,0.000243,0.0685,-16.431,0.061,84.699,4,0
7F9mkgZ8QsJkzzBwfjLApg,3471,5070,1435,528,141933,15,0.365,0.986,0.0585,4.4e-06,0.362,-24.398,0.0633,116.437,3,0
7E8mebIc4KvYfHco8py5Or,3480,5072,1435,1766,199706,12,0.38,0.984,0.258,0.0546,0.762,-18.201,0.111,116.905,4,0
5qr0sWi6M8T3WVx4yty5jq,1156,5079,1435,2014,128933,13,0.479,0.992,0.187,0.000345,0.143,-15.721,0.0645,125.992,4,0
1WpiMm4vJI5MMmlwoJtKKc,6117,5084,1435,1493,330320,14,0.256,0.982,0.0866,6.66e-05,0.166,-24.031,0.101,62.735,4,0
6pYyblvk9Q2O4PoUKN4mna,3888,5075,1435,2010,356106,17,0.366,0.986,0.266,0.00481,0.081,-15.349,0.191,64.53,4,0
0UjKBsUrFqiKrMPddGh1vb,5919,5070,1435,528,349706,20,0.403,0.972,0.157,0.00584,0.346,-18.033,0.0643,132.569,1,0
5Wv2CIRajNnmUDeZJgwR4s,3886,5074,1435,96,305493,13,0.561,0.97,0.383,0.0132,0.264,-14.322,0.0859,113.159,4,0
1dW94EFP7hWV5NJUqHibie,5636,5080,1435,2044,322880,13,0.305,0.992,0.328,0.000916,0.0878,-14.172,0.0692,78.408,3,0
1jFgrIA3dvv2eZwLruIW4G,5572,5093,298,1006,110706,38,0.366,0.455,0.116,0.745,0.145,-18.619,0.0434,202.564,4,0
0mcgXc8P5GyGtP9aY7zir6,5437,6331,3928,1869,273562,47,0.367,0.927,0.316,0.779,0.113,-14.49,0.0429,149.089,4,0
2Rng45EgVYKORVBUHDN51E,5434,4547,924,535,335333,33,0.458,0.95,0.0844,0.268,0.0844,-15.553,0.0513,114.196,4,0
7hA4SKQ3aKopTVcUDlqdOr,4539,4546,2246,1253,181893,23,0.392,0.809,0.23,0.723,0.276,-14.917,0.0692,160.098,4,0
476mo1QbFejrGCu4uhRcWb,4988,4553,864,627,226133,25,0.311,0.915,0.0404,0.491,0.117,-24.862,0.0339,88.541,4,0
01pHdD8SlfAzk0PSTrACX7,5168,1819,1427,729,414800,26,0.373,0.938,0.0827,0.611,0.099,-20.839,0.0502,127.36,4,0
2484ksf7D5GTlOVnKSY7RN,7084,4551,2816,975,171466,22,0.431,0.781,0.248,0.0178,0.113,-12.509,0.0407,150.685,4,0
1TjONGadXHcQd9QsteQkaO,3956,4557,1425,1302,483000,29,0.264,0.939,0.0525,0.25,0.0793,-21.852,0.0466,95.413,4,0
5qDHcacw8UaDk65tBLRRi9,259,5929,650,1414,283319,37,0.153,0.883,0.0801,0.00316,0.0783,-21.13,0.0391,70.886,4,0
69539h6t76SsYtjU8gdFG5,5436,406,1179,1515,459520,26,0.268,0.989,0.0547,0.865,0.104,-25.052,0.0487,79.733,4,0
4IBxdMbSo3XjEJELEnf7DN,1103,5927,2809,628,155800,0,0.579,0.598,0.308,0.338,0.0762,-11.402,0.0468,134.077,4,0
4izhEkKwbhd4ITXenkpdob,4436,4548,2776,1140,197026,23,0.407,0.977,0.246,3.24e-06,0.0636,-15.406,0.0486,76.964,4,0
2PkjIWEucVP9uIQeZsxTql,7083,931,2190,1369,465853,19,0.495,0.985,0.115,0.881,0.101,-22.42,0.0609,129.378,4,0
2XEcDMwEHAvuiiJlQj8MHB,3084,431,226,1635,365266,19,0.287,0.915,0.174,0.572,0.111,-18.116,0.0498,70.45,4,0
1E3Rs7NpdlQLzafS5Dp5Be,4564,4556,2175,1024,417666,20,0.0951,0.822,0.119,0.822,0.133,-21.326,0.047,65.072,4,0
1rdIlDREX1Em73iQJdedJg,7082,5600,4061,621,379840,24,0.474,0.897,0.149,0.15,0.141,-14.127,0.0463,122.212,4,0
6b54XSpmYMOhhqH2tppcW6,3982,5416,2452,1734,630586,17,0.341,0.987,0.113,0.887,0.0987,-23.551,0.0365,133.008,4,0
1vHjnwvbjlbCv4OxoEzTGI,2160,2790,1022,1759,215200,21,0.526,0.983,0.268,0.914,0.0614,-13.662,0.0362,127.651,5,0
